lead_id,created_date,stage,final_stage,deal_value,probability,source,industry,sales_rep,close_date,expected_revenue
LEAD-01383,2025-05-07,lead,closed_lost,15692,0.0,marketing,tech,Alex Chen,2025-06-02,0.0
LEAD-01592,2025-05-07,lead,lead,11555,0.07,outbound,retail,Morgan Patel,2025-06-02,808.85
LEAD-01757,2025-05-08,lead,lead,14759,0.08,outbound,tech,Alex Chen,2025-07-16,1180.72
LEAD-01312,2025-05-08,lead,lead,8161,0.11,marketing,finance,Alex Chen,2025-06-22,897.71
LEAD-00979,2025-05-09,closed_lost,closed_lost,6145,0.0,outbound,retail,Morgan Patel,2025-06-09,0.0
LEAD-01363,2025-05-09,qualified,qualified,3696,0.33,marketing,retail,Morgan Patel,2025-05-22,1219.68
LEAD-00044,2025-05-10,lead,lead,17973,0.2,referral,tech,Taylor Brooks,2025-07-06,3594.6000000000004
LEAD-01831,2025-05-10,lead,lead,16426,0.18,marketing,retail,Morgan Patel,2025-05-21,2956.68
LEAD-01685,2025-05-11,lead,lead,2812,0.11,marketing,finance,Morgan Patel,2025-05-22,309.32
LEAD-00521,2025-05-11,lead,lead,2814,0.15,marketing,retail,Taylor Brooks,2025-06-26,422.09999999999997
LEAD-00998,2025-05-12,qualified,qualified,8108,0.31,marketing,retail,Alex Chen,2025-07-10,2513.48
LEAD-01699,2025-05-12,lead,lead,8406,0.18,marketing,retail,Taylor Brooks,2025-06-08,1513.08
LEAD-01572,2025-05-12,closed_lost,closed_lost,10594,0.0,referral,finance,Morgan Patel,2025-07-23,0.0
LEAD-01927,2025-05-12,proposal,proposal,9303,0.87,referral,tech,Alex Chen,2025-07-25,8093.61
LEAD-01925,2025-05-12,qualified,qualified,15824,0.4,marketing,retail,Taylor Brooks,2025-08-09,6329.6
LEAD-00765,2025-05-12,proposal,proposal,7939,0.65,marketing,tech,Taylor Brooks,2025-07-23,5160.35
LEAD-00053,2025-05-13,qualified,qualified,15990,0.33,marketing,retail,Taylor Brooks,2025-06-16,5276.7
LEAD-00746,2025-05-13,proposal,proposal,19494,0.77,referral,retail,Alex Chen,2025-06-19,15010.380000000001
LEAD-00194,2025-05-13,qualified,qualified,2236,0.28,outbound,retail,Morgan Patel,2025-06-02,626.08
LEAD-00301,2025-05-13,qualified,qualified,15564,0.38,marketing,finance,Alex Chen,2025-08-09,5914.32
LEAD-01773,2025-05-13,proposal,proposal,17850,0.6,outbound,tech,Jordan Lee,2025-07-02,10710.0
LEAD-00063,2025-05-14,lead,lead,1921,0.17,marketing,tech,Taylor Brooks,2025-07-07,326.57000000000005
LEAD-00201,2025-05-14,qualified,qualified,11178,0.5,referral,finance,Alex Chen,2025-06-20,5589.0
LEAD-01360,2025-05-14,lead,lead,9689,0.22,marketing,retail,Jordan Lee,2025-07-26,2131.58
LEAD-00630,2025-05-14,closed_won,closed_won,14146,1.0,marketing,tech,Jordan Lee,2025-08-11,14146.0
LEAD-01138,2025-05-14,lead,lead,12715,0.02,outbound,finance,Alex Chen,2025-08-12,254.3
LEAD-01052,2025-05-14,proposal,proposal,19991,0.67,marketing,retail,Taylor Brooks,2025-07-30,13393.970000000001
LEAD-00393,2025-05-15,lead,lead,9992,0.13,marketing,finance,Morgan Patel,2025-08-04,1298.96
LEAD-01271,2025-05-15,qualified,closed_lost,9580,0.0,referral,finance,Jordan Lee,2025-05-27,0.0
LEAD-00628,2025-05-15,closed_lost,closed_lost,3901,0.0,marketing,retail,Morgan Patel,2025-07-10,0.0
LEAD-01864,2025-05-16,proposal,proposal,14739,0.7,marketing,finance,Alex Chen,2025-06-13,10317.3
LEAD-00909,2025-05-16,qualified,qualified,6032,0.28,outbound,retail,Taylor Brooks,2025-06-22,1688.9600000000003
LEAD-00332,2025-05-16,closed_won,closed_won,13395,1.0,marketing,tech,Morgan Patel,2025-07-10,13395.0
LEAD-01937,2025-05-16,lead,lead,10953,0.14,marketing,tech,Jordan Lee,2025-06-06,1533.42
LEAD-00068,2025-05-16,closed_lost,closed_lost,1392,0.0,referral,tech,Morgan Patel,2025-07-12,0.0
LEAD-01967,2025-05-16,qualified,qualified,8362,0.4,marketing,tech,Morgan Patel,2025-08-08,3344.8
LEAD-00022,2025-05-16,closed_lost,closed_lost,15442,0.0,outbound,retail,Alex Chen,2025-06-01,0.0
LEAD-01151,2025-05-16,qualified,qualified,5334,0.51,referral,tech,Alex Chen,2025-05-30,2720.34
LEAD-01044,2025-05-16,qualified,qualified,9525,0.36,outbound,finance,Alex Chen,2025-06-14,3429.0
LEAD-01857,2025-05-17,closed_won,closed_won,3053,1.0,referral,retail,Morgan Patel,2025-06-18,3053.0
LEAD-00374,2025-05-17,closed_won,closed_won,14670,1.0,outbound,tech,Alex Chen,2025-07-16,14670.0
LEAD-00498,2025-05-17,qualified,closed_won,12709,1.0,referral,finance,Alex Chen,2025-06-08,12709.0
LEAD-00576,2025-05-17,closed_lost,closed_lost,19403,0.0,marketing,tech,Morgan Patel,2025-07-19,0.0
LEAD-01268,2025-05-17,lead,lead,12009,0.23,referral,finance,Alex Chen,2025-07-10,2762.07
LEAD-01748,2025-05-18,closed_won,closed_won,7653,1.0,marketing,retail,Alex Chen,2025-06-06,7653.0
LEAD-00913,2025-05-18,qualified,qualified,15003,0.35,outbound,finance,Alex Chen,2025-07-19,5251.049999999999
LEAD-01772,2025-05-18,closed_lost,closed_lost,19184,0.0,outbound,tech,Alex Chen,2025-05-29,0.0
LEAD-00770,2025-05-18,proposal,proposal,4293,0.61,outbound,retail,Alex Chen,2025-08-09,2618.73
LEAD-01718,2025-05-19,lead,lead,5085,0.12,outbound,retail,Morgan Patel,2025-07-15,610.1999999999999
LEAD-01945,2025-05-19,closed_won,closed_won,14374,1.0,marketing,retail,Morgan Patel,2025-05-30,14374.0
LEAD-00634,2025-05-19,qualified,qualified,11099,0.47,referral,tech,Alex Chen,2025-05-31,5216.53
LEAD-00379,2025-05-19,qualified,closed_lost,15849,0.0,referral,retail,Jordan Lee,2025-08-12,0.0
LEAD-00758,2025-05-20,lead,lead,6536,0.08,outbound,tech,Alex Chen,2025-08-06,522.88
LEAD-00188,2025-05-20,lead,lead,12533,0.09,outbound,finance,Jordan Lee,2025-06-09,1127.97
LEAD-01593,2025-05-20,closed_won,closed_won,10651,1.0,referral,retail,Morgan Patel,2025-06-30,10651.0
LEAD-01285,2025-05-20,lead,closed_lost,12289,0.0,marketing,finance,Morgan Patel,2025-06-23,0.0
LEAD-00614,2025-05-21,qualified,qualified,14169,0.4,marketing,finance,Taylor Brooks,2025-06-11,5667.6
LEAD-01881,2025-05-21,proposal,closed_lost,5980,0.0,marketing,tech,Alex Chen,2025-05-31,0.0
LEAD-01159,2025-05-21,lead,lead,1265,0.18,marketing,retail,Morgan Patel,2025-07-16,227.7
LEAD-01468,2025-05-21,qualified,qualified,16126,0.52,referral,retail,Taylor Brooks,2025-06-30,8385.52
LEAD-01017,2025-05-21,closed_won,closed_won,13932,1.0,marketing,tech,Taylor Brooks,2025-07-02,13932.0
LEAD-01761,2025-05-21,proposal,proposal,19377,0.84,referral,retail,Alex Chen,2025-06-13,16276.68
LEAD-00094,2025-05-22,closed_won,closed_won,8462,1.0,marketing,finance,Alex Chen,2025-08-14,8462.0
LEAD-01066,2025-05-22,lead,lead,14388,0.02,outbound,finance,Morgan Patel,2025-08-04,287.76
LEAD-01629,2025-05-22,qualified,qualified,14814,0.34,marketing,tech,Jordan Lee,2025-07-23,5036.76
LEAD-01385,2025-05-22,lead,lead,4660,0.1,marketing,finance,Alex Chen,2025-08-08,466.0
LEAD-00809,2025-05-23,closed_lost,closed_lost,3885,0.0,marketing,finance,Alex Chen,2025-07-17,0.0
LEAD-01173,2025-05-23,proposal,proposal,11731,0.77,referral,finance,Alex Chen,2025-07-16,9032.87
LEAD-01921,2025-05-24,qualified,qualified,6534,0.33,outbound,tech,Taylor Brooks,2025-06-11,2156.2200000000003
LEAD-01478,2025-05-24,qualified,qualified,16058,0.35,marketing,tech,Taylor Brooks,2025-07-02,5620.299999999999
LEAD-01283,2025-05-24,qualified,qualified,14466,0.47,marketing,retail,Alex Chen,2025-06-21,6799.0199999999995
LEAD-01774,2025-05-24,proposal,proposal,9086,0.6,marketing,tech,Jordan Lee,2025-07-05,5451.599999999999
LEAD-01094,2025-05-24,closed_lost,closed_lost,1675,0.0,marketing,tech,Taylor Brooks,2025-06-26,0.0
LEAD-01352,2025-05-24,closed_won,closed_won,3606,1.0,outbound,tech,Taylor Brooks,2025-07-10,3606.0
LEAD-00552,2025-05-24,proposal,proposal,14816,0.67,marketing,retail,Taylor Brooks,2025-07-14,9926.720000000001
LEAD-01694,2025-05-25,lead,lead,5212,0.03,outbound,finance,Taylor Brooks,2025-07-13,156.35999999999999
LEAD-01320,2025-05-25,qualified,qualified,9060,0.39,outbound,tech,Morgan Patel,2025-06-09,3533.4
LEAD-01754,2025-05-25,closed_won,closed_won,1495,1.0,marketing,retail,Morgan Patel,2025-08-23,1495.0
LEAD-01666,2025-05-25,proposal,proposal,5892,0.57,outbound,tech,Jordan Lee,2025-06-04,3358.4399999999996
LEAD-01168,2025-05-26,closed_lost,closed_lost,4383,0.0,marketing,tech,Morgan Patel,2025-08-12,0.0
LEAD-00440,2025-05-26,closed_lost,closed_lost,9291,0.0,outbound,retail,Alex Chen,2025-07-01,0.0
LEAD-01302,2025-05-27,qualified,qualified,13553,0.36,outbound,retail,Taylor Brooks,2025-07-31,4879.08
LEAD-01956,2025-05-27,qualified,qualified,4738,0.32,marketing,tech,Jordan Lee,2025-06-10,1516.16
LEAD-01847,2025-05-27,closed_won,closed_won,9810,1.0,marketing,tech,Taylor Brooks,2025-08-15,9810.0
LEAD-00957,2025-05-27,qualified,qualified,10189,0.46,referral,finance,Morgan Patel,2025-07-17,4686.9400000000005
LEAD-00027,2025-05-27,proposal,proposal,4240,0.67,outbound,tech,Taylor Brooks,2025-07-20,2840.8
LEAD-01866,2025-05-28,qualified,closed_won,11904,1.0,marketing,tech,Jordan Lee,2025-07-18,11904.0
LEAD-00585,2025-05-28,qualified,qualified,17273,0.45,referral,finance,Morgan Patel,2025-07-16,7772.85
LEAD-00942,2025-05-28,qualified,qualified,8629,0.29,marketing,tech,Morgan Patel,2025-08-21,2502.41
LEAD-01340,2025-05-29,proposal,proposal,17051,0.65,marketing,finance,Taylor Brooks,2025-08-03,11083.15
LEAD-01688,2025-05-29,lead,lead,7446,0.25,referral,retail,Morgan Patel,2025-08-20,1861.5
LEAD-01131,2025-05-29,proposal,proposal,18695,0.65,marketing,retail,Taylor Brooks,2025-07-10,12151.75
LEAD-00687,2025-05-29,qualified,qualified,7340,0.47,referral,tech,Morgan Patel,2025-06-27,3449.7999999999997
LEAD-00164,2025-05-29,closed_won,closed_won,1628,1.0,marketing,retail,Morgan Patel,2025-07-27,1628.0
LEAD-00373,2025-05-30,qualified,qualified,1414,0.44,marketing,finance,Jordan Lee,2025-08-26,622.16
LEAD-00065,2025-05-30,qualified,qualified,5931,0.35,marketing,tech,Alex Chen,2025-08-20,2075.85
LEAD-00144,2025-05-30,lead,lead,1956,0.09,outbound,tech,Jordan Lee,2025-06-10,176.04
LEAD-01495,2025-05-30,proposal,proposal,2662,0.62,outbound,tech,Taylor Brooks,2025-08-28,1650.44
LEAD-01762,2025-05-30,lead,lead,2194,0.13,outbound,retail,Jordan Lee,2025-08-26,285.22
LEAD-00962,2025-05-30,lead,lead,15390,0.11,marketing,tech,Alex Chen,2025-07-13,1692.9
LEAD-00163,2025-05-30,qualified,qualified,4290,0.31,outbound,tech,Jordan Lee,2025-07-17,1329.9
LEAD-01835,2025-05-30,qualified,closed_won,1881,1.0,referral,tech,Taylor Brooks,2025-07-02,1881.0
LEAD-01875,2025-05-30,lead,lead,17758,0.16,marketing,retail,Morgan Patel,2025-06-16,2841.28
LEAD-01252,2025-05-31,lead,lead,18286,0.05,outbound,tech,Morgan Patel,2025-07-14,914.3000000000001
LEAD-00960,2025-05-31,closed_lost,closed_lost,7606,0.0,referral,tech,Taylor Brooks,2025-07-23,0.0
LEAD-00496,2025-05-31,proposal,proposal,19307,0.79,referral,finance,Alex Chen,2025-08-05,15252.53
LEAD-00907,2025-05-31,proposal,proposal,9352,0.69,marketing,finance,Taylor Brooks,2025-08-23,6452.879999999999
LEAD-01719,2025-05-31,qualified,qualified,5187,0.34,marketing,retail,Taylor Brooks,2025-06-14,1763.5800000000002
LEAD-01888,2025-05-31,proposal,proposal,12335,0.69,outbound,retail,Taylor Brooks,2025-07-05,8511.15
LEAD-01309,2025-06-01,qualified,closed_lost,6529,0.0,referral,finance,Jordan Lee,2025-06-23,0.0
LEAD-01191,2025-06-01,proposal,proposal,15657,0.65,marketing,tech,Alex Chen,2025-08-23,10177.050000000001
LEAD-01635,2025-06-01,lead,lead,12126,0.22,referral,retail,Jordan Lee,2025-08-04,2667.72
LEAD-01584,2025-06-01,lead,lead,7214,0.16,marketing,finance,Morgan Patel,2025-07-16,1154.24
LEAD-01043,2025-06-01,closed_won,closed_won,5584,1.0,referral,tech,Jordan Lee,2025-07-15,5584.0
LEAD-01485,2025-06-01,closed_won,closed_won,6796,1.0,outbound,finance,Taylor Brooks,2025-07-08,6796.0
LEAD-00572,2025-06-01,closed_lost,closed_lost,11654,0.0,referral,tech,Alex Chen,2025-08-11,0.0
LEAD-00248,2025-06-01,lead,lead,7492,0.08,marketing,finance,Morgan Patel,2025-06-28,599.36
LEAD-01079,2025-06-02,closed_lost,closed_lost,18601,0.0,marketing,tech,Morgan Patel,2025-06-21,0.0
LEAD-00464,2025-06-02,closed_lost,closed_lost,10309,0.0,marketing,tech,Taylor Brooks,2025-07-16,0.0
LEAD-01480,2025-06-02,closed_won,closed_won,7306,1.0,outbound,finance,Jordan Lee,2025-08-11,7306.0
LEAD-00425,2025-06-02,proposal,closed_lost,7556,0.0,marketing,tech,Alex Chen,2025-07-10,0.0
LEAD-00624,2025-06-02,lead,lead,17073,0.12,marketing,finance,Jordan Lee,2025-08-04,2048.7599999999998
LEAD-00732,2025-06-02,qualified,qualified,7821,0.38,marketing,finance,Taylor Brooks,2025-06-20,2971.98
LEAD-00972,2025-06-02,lead,lead,17882,0.08,outbound,tech,Taylor Brooks,2025-08-29,1430.56
LEAD-01225,2025-06-02,lead,lead,9063,0.12,outbound,tech,Taylor Brooks,2025-06-24,1087.56
LEAD-00275,2025-06-02,proposal,closed_won,13421,1.0,marketing,retail,Alex Chen,2025-07-14,13421.0
LEAD-00165,2025-06-02,closed_lost,closed_lost,3223,0.0,marketing,retail,Jordan Lee,2025-07-24,0.0
LEAD-00929,2025-06-02,lead,lead,1802,0.09,marketing,tech,Jordan Lee,2025-07-20,162.18
LEAD-01374,2025-06-03,qualified,qualified,18901,0.32,marketing,tech,Alex Chen,2025-06-24,6048.32
LEAD-01185,2025-06-03,qualified,qualified,8738,0.49,referral,finance,Jordan Lee,2025-08-18,4281.62
LEAD-01678,2025-06-03,proposal,closed_won,19685,1.0,outbound,tech,Jordan Lee,2025-07-16,19685.0
LEAD-00777,2025-06-04,lead,lead,18479,0.1,outbound,retail,Jordan Lee,2025-07-24,1847.9
LEAD-01059,2025-06-04,proposal,proposal,5421,0.73,marketing,tech,Taylor Brooks,2025-08-22,3957.33
LEAD-01437,2025-06-05,qualified,closed_lost,10977,0.0,referral,finance,Alex Chen,2025-06-19,0.0
LEAD-01333,2025-06-05,lead,lead,16011,0.14,outbound,tech,Taylor Brooks,2025-08-12,2241.5400000000004
LEAD-00500,2025-06-05,lead,closed_won,8194,1.0,referral,finance,Taylor Brooks,2025-08-18,8194.0
LEAD-01841,2025-06-05,lead,lead,12526,0.17,outbound,finance,Morgan Patel,2025-06-30,2129.42
LEAD-00547,2025-06-06,qualified,qualified,16567,0.36,marketing,retail,Taylor Brooks,2025-06-17,5964.12
LEAD-01687,2025-06-06,closed_won,closed_won,3665,1.0,marketing,tech,Morgan Patel,2025-08-12,3665.0
LEAD-00954,2025-06-06,lead,lead,16016,0.03,outbound,retail,Alex Chen,2025-08-30,480.47999999999996
LEAD-00994,2025-06-07,closed_won,closed_won,9398,1.0,marketing,tech,Taylor Brooks,2025-07-06,9398.0
LEAD-01153,2025-06-07,qualified,qualified,4768,0.31,outbound,tech,Alex Chen,2025-07-04,1478.08
LEAD-00795,2025-06-07,proposal,closed_lost,9808,0.0,outbound,retail,Jordan Lee,2025-08-22,0.0
LEAD-00238,2025-06-07,proposal,proposal,17400,0.7,marketing,tech,Alex Chen,2025-08-03,12180.0
LEAD-00473,2025-06-07,qualified,qualified,12826,0.37,marketing,retail,Morgan Patel,2025-06-28,4745.62
LEAD-01741,2025-06-07,lead,lead,10978,0.12,marketing,tech,Morgan Patel,2025-08-10,1317.36
LEAD-01496,2025-06-07,qualified,closed_lost,10991,0.0,referral,tech,Taylor Brooks,2025-06-22,0.0
LEAD-00633,2025-06-08,closed_won,closed_won,2252,1.0,referral,retail,Morgan Patel,2025-09-05,2252.0
LEAD-00005,2025-06-08,closed_lost,closed_lost,12311,0.0,referral,tech,Jordan Lee,2025-07-04,0.0
LEAD-00621,2025-06-08,lead,lead,17300,0.06,marketing,retail,Jordan Lee,2025-07-21,1038.0
LEAD-01924,2025-06-08,qualified,qualified,4338,0.5,referral,finance,Alex Chen,2025-07-08,2169.0
LEAD-00435,2025-06-08,lead,lead,7592,0.12,marketing,tech,Morgan Patel,2025-07-12,911.04
LEAD-00155,2025-06-08,closed_won,closed_won,13424,1.0,referral,tech,Jordan Lee,2025-08-21,13424.0
LEAD-01100,2025-06-08,closed_lost,closed_lost,6319,0.0,marketing,finance,Jordan Lee,2025-09-01,0.0
LEAD-01444,2025-06-08,qualified,qualified,8201,0.52,referral,finance,Alex Chen,2025-06-28,4264.52
LEAD-00091,2025-06-08,qualified,closed_won,9856,1.0,marketing,finance,Alex Chen,2025-06-25,9856.0
LEAD-00407,2025-06-08,closed_lost,closed_lost,10352,0.0,outbound,retail,Jordan Lee,2025-09-05,0.0
LEAD-00354,2025-06-08,qualified,qualified,14429,0.4,marketing,tech,Alex Chen,2025-06-24,5771.6
LEAD-00082,2025-06-09,closed_won,closed_won,9613,1.0,outbound,tech,Alex Chen,2025-07-31,9613.0
LEAD-01992,2025-06-09,lead,closed_lost,16928,0.0,outbound,finance,Jordan Lee,2025-06-20,0.0
LEAD-00756,2025-06-09,closed_lost,closed_lost,17639,0.0,referral,tech,Morgan Patel,2025-08-05,0.0
LEAD-00140,2025-06-09,lead,lead,3593,0.31,referral,tech,Morgan Patel,2025-07-29,1113.83
LEAD-01039,2025-06-09,lead,lead,7468,0.21,referral,tech,Morgan Patel,2025-06-23,1568.28
LEAD-01418,2025-06-10,closed_won,closed_won,12514,1.0,referral,tech,Alex Chen,2025-06-21,12514.0
LEAD-01220,2025-06-10,closed_won,closed_won,1192,1.0,marketing,retail,Morgan Patel,2025-06-25,1192.0
LEAD-00121,2025-06-10,qualified,qualified,15067,0.51,referral,tech,Morgan Patel,2025-08-31,7684.17
LEAD-00298,2025-06-10,lead,lead,18450,0.13,marketing,retail,Taylor Brooks,2025-07-31,2398.5
LEAD-00004,2025-06-10,qualified,closed_lost,3258,0.0,marketing,retail,Morgan Patel,2025-07-07,0.0
LEAD-00935,2025-06-11,proposal,proposal,17344,0.59,outbound,retail,Jordan Lee,2025-07-14,10232.96
LEAD-00285,2025-06-11,closed_lost,closed_lost,15854,0.0,outbound,tech,Morgan Patel,2025-07-17,0.0
LEAD-00800,2025-06-11,lead,lead,16460,0.23,referral,tech,Alex Chen,2025-07-01,3785.8
LEAD-00030,2025-06-11,closed_lost,closed_lost,3289,0.0,marketing,tech,Alex Chen,2025-08-23,0.0
LEAD-01293,2025-06-11,qualified,qualified,1288,0.49,referral,tech,Taylor Brooks,2025-08-31,631.12
LEAD-01729,2025-06-12,lead,lead,9806,0.13,marketing,retail,Taylor Brooks,2025-08-22,1274.78
LEAD-01263,2025-06-12,closed_won,closed_won,12566,1.0,marketing,tech,Morgan Patel,2025-07-10,12566.0
LEAD-00689,2025-06-12,qualified,qualified,8828,0.5,referral,retail,Taylor Brooks,2025-07-07,4414.0
LEAD-00047,2025-06-12,qualified,closed_lost,13229,0.0,marketing,retail,Jordan Lee,2025-08-02,0.0
LEAD-00869,2025-06-12,proposal,proposal,10895,0.82,referral,retail,Jordan Lee,2025-07-13,8933.9
LEAD-00186,2025-06-12,qualified,qualified,12709,0.37,outbound,tech,Jordan Lee,2025-08-25,4702.33
LEAD-00923,2025-06-12,closed_won,closed_won,4029,1.0,marketing,tech,Morgan Patel,2025-09-07,4029.0
LEAD-00883,2025-06-13,lead,lead,14288,0.14,marketing,retail,Jordan Lee,2025-07-10,2000.3200000000002
LEAD-01184,2025-06-13,lead,lead,14167,0.11,marketing,retail,Taylor Brooks,2025-07-25,1558.3700000000001
LEAD-01643,2025-06-13,lead,closed_lost,19663,0.0,referral,retail,Jordan Lee,2025-08-23,0.0
LEAD-01473,2025-06-13,qualified,closed_won,3673,1.0,outbound,retail,Taylor Brooks,2025-09-04,3673.0
LEAD-00219,2025-06-13,lead,lead,18803,0.23,referral,tech,Morgan Patel,2025-07-23,4324.6900000000005
LEAD-01319,2025-06-13,lead,lead,5759,0.07,marketing,finance,Taylor Brooks,2025-08-17,403.13000000000005
LEAD-00267,2025-06-13,lead,lead,6582,0.03,marketing,tech,Jordan Lee,2025-08-08,197.45999999999998
LEAD-01092,2025-06-13,lead,lead,17070,0.13,outbound,finance,Jordan Lee,2025-07-16,2219.1
LEAD-01057,2025-06-14,qualified,qualified,1245,0.33,outbound,tech,Alex Chen,2025-07-10,410.85
LEAD-01890,2025-06-14,lead,lead,8270,0.1,marketing,finance,Alex Chen,2025-08-09,827.0
LEAD-01919,2025-06-14,closed_won,closed_won,5610,1.0,marketing,finance,Jordan Lee,2025-07-04,5610.0
LEAD-00214,2025-06-14,proposal,proposal,19616,0.62,marketing,retail,Alex Chen,2025-07-11,12161.92
LEAD-01373,2025-06-14,lead,lead,1514,0.13,marketing,retail,Taylor Brooks,2025-07-09,196.82
LEAD-00020,2025-06-14,qualified,qualified,17288,0.37,marketing,tech,Jordan Lee,2025-07-09,6396.5599999999995
LEAD-01331,2025-06-14,lead,lead,14662,0.21,referral,tech,Taylor Brooks,2025-07-18,3079.02
LEAD-00031,2025-06-14,lead,closed_lost,14649,0.0,referral,finance,Alex Chen,2025-06-25,0.0
LEAD-01368,2025-06-15,proposal,proposal,16666,0.65,marketing,retail,Morgan Patel,2025-06-30,10832.9
LEAD-00792,2025-06-15,qualified,qualified,15421,0.34,marketing,tech,Jordan Lee,2025-08-09,5243.14
LEAD-01803,2025-06-15,lead,closed_lost,15817,0.0,marketing,tech,Morgan Patel,2025-08-25,0.0
LEAD-00506,2025-06-15,proposal,proposal,9158,0.79,referral,retail,Jordan Lee,2025-07-17,7234.820000000001
LEAD-01566,2025-06-15,qualified,qualified,12723,0.36,marketing,retail,Jordan Lee,2025-08-05,4580.28
LEAD-01853,2025-06-15,lead,lead,7473,0.08,outbound,finance,Morgan Patel,2025-07-22,597.84
LEAD-00833,2025-06-15,lead,lead,2823,0.12,marketing,tech,Jordan Lee,2025-08-15,338.76
LEAD-01743,2025-06-16,lead,lead,8189,0.09,marketing,finance,Morgan Patel,2025-07-26,737.01
LEAD-00871,2025-06-16,lead,closed_lost,13231,0.0,marketing,tech,Jordan Lee,2025-07-10,0.0
LEAD-00537,2025-06-16,qualified,qualified,9928,0.33,outbound,tech,Alex Chen,2025-07-14,3276.2400000000002
LEAD-00205,2025-06-16,proposal,proposal,11400,0.63,marketing,finance,Morgan Patel,2025-07-18,7182.0
LEAD-01458,2025-06-16,closed_lost,closed_lost,15286,0.0,marketing,retail,Taylor Brooks,2025-07-27,0.0
LEAD-00222,2025-06-16,lead,lead,2612,0.16,marketing,finance,Alex Chen,2025-08-17,417.92
LEAD-00335,2025-06-17,qualified,qualified,14971,0.31,outbound,tech,Jordan Lee,2025-07-01,4641.01
LEAD-00798,2025-06-17,closed_won,closed_won,11581,1.0,marketing,finance,Morgan Patel,2025-08-03,11581.0
LEAD-01555,2025-06-17,closed_won,closed_won,2048,1.0,marketing,tech,Morgan Patel,2025-08-21,2048.0
LEAD-00916,2025-06-17,closed_lost,closed_lost,14752,0.0,marketing,tech,Morgan Patel,2025-08-18,0.0
LEAD-00114,2025-06-17,qualified,qualified,3549,0.31,outbound,retail,Morgan Patel,2025-08-05,1100.19
LEAD-00905,2025-06-17,closed_lost,closed_lost,18544,0.0,referral,tech,Morgan Patel,2025-08-28,0.0
LEAD-00485,2025-06-18,lead,closed_won,9101,1.0,referral,retail,Alex Chen,2025-07-10,9101.0
